measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,15,Myanmar,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2135907.1254736795,2691458.8773661437,1714849.8475190352
5,Prevalence,15,Myanmar,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3970.8096285885545,5003.621504762532,3188.032946236881
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,3381233.5389442663,3953327.2878964525,2918013.1736238
5,Prevalence,88,Malta,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,11260.559156352085,12903.075691020904,9785.014806522535
5,Prevalence,88,Malta,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2579.6516459736613,2955.9314046752716,2241.623102462325
5,Prevalence,195,Namibia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,78441.21454088992,98110.26529380848,61224.60622581331
5,Prevalence,195,Namibia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3359.4087880172706,4201.776952993451,2622.0715908303264
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,954450.5388889952,1111291.5344715898,831062.8797469966
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2918.505078935689,3398.0912110006934,2541.2120760912644
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,645656.3890981603,809768.0585398177,505766.1174634634
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,1974.2787855970948,2476.0970792256103,1546.5243325116653
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2267171.1346371165,2637521.8830424948,1959713.4361848645
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2211.827962093035,2573.138199591366,1911.8755128897208
5,Prevalence,14,Maldives,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,13870.179816280443,16284.303842537398,11988.79969537882
5,Prevalence,14,Maldives,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2974.5669087966576,3492.294403129936,2571.0904488928686
5,Prevalence,14,Maldives,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,17143.644415466882,21794.02712083052,13292.066050512563
5,Prevalence,14,Maldives,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3676.58660881728,4673.897003624009,2850.585958300652
5,Prevalence,396,San Marino,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1908.831441958319,2373.8091078259504,1549.1810315165733
5,Prevalence,396,San Marino,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5829.902821155497,7250.025387470177,4731.467990098346
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,303270.726277315,358982.547812494,257826.94611056175
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,844.447826551108,999.575646456699,717.9110458234139
5,Prevalence,178,Eritrea,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,108030.61961280036,128039.94214936408,90289.73453344822
5,Prevalence,178,Eritrea,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1685.252387147636,1997.393136601928,1408.4987312188912
5,Prevalence,80,France,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2921822.0412418186,3318293.8157198457,2585007.958781095
5,Prevalence,80,France,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4438.975936554467,5041.315381458857,3927.27139533594
5,Prevalence,79,Finland,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,253519.48811680483,282786.8360292632,229499.79981704958
5,Prevalence,79,Finland,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4592.60401624974,5122.793393666778,4157.478031364121
5,Prevalence,208,Guinea,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,69964.73735597653,82136.01676101018,59989.73563452353
5,Prevalence,208,Guinea,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,583.6789376145415,685.2175083433136,500.462754326982
5,Prevalence,157,Yemen,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1362280.5915372071,1754429.0958614515,1036543.0316124433
5,Prevalence,157,Yemen,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4509.9212423464205,5808.155160375477,3431.5452087591743
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1565696.5203814646,1842469.0453490124,1340355.1143292384
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4584.42879948217,5394.83101846231,3924.619175986336
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1684115.5256919903,2137333.5020789206,1305229.0869269639
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4931.164895069416,6258.207215432401,3821.7686110536415
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1789577.742383657,2092000.1991114737,1532898.1602566708
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3322.879504702032,3884.416094827473,2846.2780682150164
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1776672.940287086,2262296.1223491584,1381080.7491671739
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3298.917929083746,4200.620761246206,2564.3842159287924
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,256921.89787117226,298152.07021819527,220910.55954706046
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3279.596602373101,3805.897919096038,2819.913469898791
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,268023.0675356083,341445.290006609,207286.95380322813
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3421.3025395295645,4358.533944675564,2646.0087483481702
5,Prevalence,54,Slovakia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,183944.44025427452,212074.87777403498,159946.21362290333
5,Prevalence,54,Slovakia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3386.36034605848,3904.2330145800765,2944.560404033261
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,263.83350521511255,310.55538991716907,225.30408472123034
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1466.3632681582826,1726.0393676376204,1252.220159573234
5,Prevalence,47,Czechia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,389170.46833531244,446082.43300640036,341998.9049056076
5,Prevalence,47,Czechia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3664.9692805300506,4200.931331058595,3220.7363673186433
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,183573.1393068241,212265.7280877146,158440.1606987761
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,731.6063090266651,845.9568019891551,631.4421685445036
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,6902281.278028353,7876570.300288038,6031201.515054519
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4418.032006134538,5041.657719168125,3860.4687719375966
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4908122.260667774,6249079.8222409375,3867159.4527635504
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3141.6049801792146,3999.928943990594,2475.3025191137262
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,536882.2859846096,635489.1269706115,455505.0576343578
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1909.4382708218834,2260.136516710587,1620.017669245476
5,Prevalence,170,Congo,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,175277.73656334507,222260.49624784972,137535.707651173
5,Prevalence,170,Congo,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3476.010750597852,4407.7467540296,2727.5317890346278
5,Prevalence,109,Cuba,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,535926.7983925802,609883.3468440252,468921.0785908631
5,Prevalence,109,Cuba,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4694.918381709263,5342.805294276216,4107.923317233499
5,Prevalence,109,Cuba,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,534236.5020314698,670546.5822063474,431030.8740053501
5,Prevalence,109,Cuba,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4680.11075596613,5874.237832545914,3775.9910113126084
5,Prevalence,305,Bermuda,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2572.5103777272147,2939.4843034801775,2240.6543416010627
5,Prevalence,305,Bermuda,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3987.768686145326,4556.632136578668,3473.343119341059
5,Prevalence,305,Bermuda,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,3118.9925273680633,3891.7144135546996,2512.7523360198497
5,Prevalence,305,Bermuda,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4834.896232351962,6032.728578341031,3895.134950037122
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1481.7716183953205,1741.9327449211494,1266.0998044151158
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2630.842474671284,3092.7509991871575,2247.9234325161983
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2180.7615918427286,2737.415718814653,1724.9414307618172
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3871.878872376254,4860.20210839878,3062.583414361052
5,Prevalence,75,Austria,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,329454.6925267491,373697.5896237264,289460.37649128324
5,Prevalence,75,Austria,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3743.026067328202,4245.681882785012,3288.6395587688917
5,Prevalence,75,Austria,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,553077.3029997012,683848.6411773028,445730.9972788929
5,Prevalence,75,Austria,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,6283.664519992771,7769.393935179088,5064.073390594165
5,Prevalence,175,Burundi,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,145729.69768427205,174664.87754546807,120999.2312647101
5,Prevalence,175,Burundi,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1312.192571914131,1572.7333448945342,1089.5122613707892
5,Prevalence,141,Egypt,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,3462867.097888895,4005562.919928426,2984817.534285349
5,Prevalence,141,Egypt,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3611.2078106083973,4177.151387400144,3112.6797790256933
5,Prevalence,195,Namibia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,57126.16535915858,66663.38192579513,48747.58824814651
5,Prevalence,195,Namibia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2446.5473036913013,2854.998515655659,2087.717245506242
5,Prevalence,168,Angola,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1159978.505549311,1352913.1741008603,990760.6596364477
5,Prevalence,168,Angola,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4111.125534062719,4794.912896064388,3511.393897809663
5,Prevalence,207,Ghana,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,288588.7524168856,331479.8376434752,250632.77572573093
5,Prevalence,207,Ghana,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,957.8429862491618,1100.2010123774876,831.86487464438
5,Prevalence,84,Ireland,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,225959.25809103585,252731.80407600253,202505.84642865
5,Prevalence,84,Ireland,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4645.487108931607,5195.9027825232315,4163.3093815902275
5,Prevalence,84,Ireland,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,352664.829938066,431709.69009843736,282978.5869880034
5,Prevalence,84,Ireland,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,7250.421757849791,8875.501792208757,5817.7451504413575
5,Prevalence,148,Morocco,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,325584.67304272944,374964.45057176036,281802.9471186735
5,Prevalence,148,Morocco,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,917.4354626093714,1056.5782503134749,794.0669157991182
5,Prevalence,204,Chad,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,433700.30155030463,558980.0464244536,326936.24814608507
5,Prevalence,204,Chad,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2848.4229598861025,3671.2254814259873,2147.2263503379504
5,Prevalence,129,Honduras,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,228516.24052397115,266606.77685843414,193606.14344513713
5,Prevalence,129,Honduras,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2431.8799574865575,2837.2411329955553,2060.3651574650644
5,Prevalence,165,Pakistan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,3313722.642954435,3775570.473762707,2906534.950998964
5,Prevalence,165,Pakistan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1542.6605008406325,1757.6677548429238,1353.099563945768
5,Prevalence,16,Philippines,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4732202.806865052,5561193.55548306,4038349.7946692114
5,Prevalence,16,Philippines,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4356.00034808463,5119.087674836633,3717.30752658087
5,Prevalence,218,Togo,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,259169.94971305694,299675.19238260743,225043.31409722497
5,Prevalence,218,Togo,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3418.0178962444033,3952.2142584751723,2967.9446859718755
5,Prevalence,34,Azerbaijan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,317717.93622829387,364220.41234443994,270891.67015417904
5,Prevalence,34,Azerbaijan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3147.0659466491484,3607.683187077251,2683.241495565308
5,Prevalence,90,Norway,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,193402.04144025157,215533.954475744,172453.84174163922
5,Prevalence,90,Norway,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3673.259277134438,4093.607760909209,3275.392903495541
5,Prevalence,206,Gambia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,84997.0951681899,98286.91323682977,73490.03587727468
5,Prevalence,206,Gambia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3971.3601594677184,4592.306721228845,3433.710293549992
5,Prevalence,206,Gambia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,65791.19087632808,84228.29148181158,49528.21782556733
5,Prevalence,206,Gambia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3073.9934555783443,3935.438975049673,2314.1307435587487
5,Prevalence,305,Bermuda,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1383.7306602010565,1574.784952810597,1217.8371158751947
5,Prevalence,305,Bermuda,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2144.985631383172,2441.1478284410837,1887.8262873338776
5,Prevalence,71,Australia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1436697.1338231869,1817535.450761812,1150214.422187348
5,Prevalence,71,Australia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,6000.351480158324,7590.918973435524,4803.859246454578
5,Prevalence,200,Benin,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,359568.74065503787,419878.68749503867,307775.04972932645
5,Prevalence,200,Benin,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3027.595433225991,3535.4096533894312,2591.4887187464838
5,Prevalence,141,Egypt,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4356097.0846637525,5515979.535914046,3414907.359433929
5,Prevalence,141,Egypt,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4542.701573934597,5752.2705377265365,3561.1935948711275
5,Prevalence,62,Russian Federation,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,6290217.905702291,7000642.585558922,5651823.914830292
5,Prevalence,62,Russian Federation,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,4291.91934634351,4776.653813941599,3856.3326049797274
5,Prevalence,173,Gabon,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,24833.346442926566,28938.517712081553,21207.49171506565
5,Prevalence,173,Gabon,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1465.2801424501872,1707.5038780177788,1251.338258123235
5,Prevalence,93,Sweden,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,303334.8953231211,338052.94080931746,271708.6732186492
5,Prevalence,93,Sweden,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3018.54178332085,3364.027490870862,2703.8233834834623
5,Prevalence,187,Somalia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,605053.5856392048,706776.6363812024,520887.9444584752
5,Prevalence,187,Somalia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3192.329991815443,3729.032117792566,2748.262710836073
5,Prevalence,187,Somalia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,514608.47434522305,652450.6761879475,396275.2181264629
5,Prevalence,187,Somalia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2715.1315283242534,3442.4023114822976,2090.792111415834
5,Prevalence,168,Angola,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,943097.3400030937,1194470.1686573972,732962.0704780914
5,Prevalence,168,Angola,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3342.4684483763726,4233.368796534892,2597.719758621737
5,Prevalence,180,Kenya,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,423040.03109219496,487292.4772970589,368325.55202046136
5,Prevalence,180,Kenya,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,879.2790135464655,1012.8262510764467,765.5562222051941
5,Prevalence,74,Andorra,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2520.568929178356,2896.747556861659,2164.7490940086013
5,Prevalence,74,Andorra,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3151.3925349890324,3621.7175101881908,2706.521553928213
5,Prevalence,27,Samoa,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,5027.4469196340215,5876.039086821088,4327.096349341547
5,Prevalence,27,Samoa,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2453.4686737798233,2867.5942393581386,2111.6872064975178
5,Prevalence,27,Samoa,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,7967.652877768315,9976.578090621051,6316.590706081042
5,Prevalence,27,Samoa,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3888.332796277294,4868.718100486422,3082.589964686643
5,Prevalence,151,Qatar,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,35159.75606326366,42337.26860263192,29192.10822058384
5,Prevalence,151,Qatar,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1321.9721707583997,1591.8395673137536,1097.5944942263393
5,Prevalence,130,Mexico,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2276977.522798015,2551212.823311589,2027581.0547970266
5,Prevalence,130,Mexico,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1854.3581695944285,2077.6939139339834,1651.2510360038732
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,897074.3913036401,1049570.76083045,749835.9289492209
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1076.991211179449,1260.0721811740066,900.2226717578264
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,749581.1863176778,948971.4730352386,580535.4257058819
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2987.3560320887264,3781.999476505654,2313.6466569328604
5,Prevalence,145,Kuwait,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,42136.93439354004,49882.870438977436,35362.538480550815
5,Prevalence,145,Kuwait,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1022.817234613816,1210.8393819180199,858.3779133003738
5,Prevalence,99,Uruguay,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,107865.07100974816,122821.44977579547,95301.49842447099
5,Prevalence,99,Uruguay,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3152.6576120795567,3589.7995054146368,2785.452154602887
5,Prevalence,144,Jordan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,401962.8784443218,465282.819082976,346493.92197892145
5,Prevalence,144,Jordan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3762.388593351086,4355.065766209822,3243.19694585815
5,Prevalence,43,Albania,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,59090.07560110974,69413.34964880302,50486.46834827778
5,Prevalence,43,Albania,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2149.28127311378,2524.7693624793656,1836.3425645129346
5,Prevalence,396,San Marino,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1028.5938553659064,1162.657147595831,921.1796186773345
5,Prevalence,396,San Marino,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3141.5043190344973,3550.956902643866,2813.4425804555685
5,Prevalence,89,Netherlands,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,431189.4276407177,481445.0267533987,381977.9531835269
5,Prevalence,89,Netherlands,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2529.449819858644,2824.2599612343256,2240.7647380332173
5,Prevalence,97,Argentina,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1251705.9338661432,1452399.0645329505,1078916.1083198867
5,Prevalence,97,Argentina,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2822.0948967688983,3274.5774204571962,2432.5231357870366
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2573.0448651091097,3039.396417626547,2160.001803063292
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4396.007396099643,5192.761818009917,3690.3297064943117
5,Prevalence,67,Japan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,3135316.799511148,3570191.1620165706,2731393.82233782
5,Prevalence,67,Japan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2437.8128850473076,2775.9421370762407,2123.7493625116135
5,Prevalence,374,Niue,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,23.927531683534635,28.068814407973854,20.23254588766476
5,Prevalence,374,Niue,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1441.7468471477482,1691.278699830084,1219.1064932696688
5,Prevalence,168,Angola,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,302192.14214348537,351411.5123546183,253896.9172981682
5,Prevalence,168,Angola,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1071.0110797879615,1245.4513893949506,899.8460701907702
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1332806.8354804555,1579314.080365155,1148115.6640392405
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3711.1588357023634,4397.550528455588,3196.8920608600793
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1594025.1743951817,2046321.1345544911,1212851.8888649032
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4438.5131084326795,5697.917025199522,3377.14804871684
5,Prevalence,122,Ecuador,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,550901.1399513374,636965.5158488139,480901.1632433607
5,Prevalence,122,Ecuador,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3241.7444545925696,3748.1850717389775,2829.833823340769
5,Prevalence,122,Ecuador,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,883921.6541313378,1108036.8195969965,704232.1004850175
5,Prevalence,122,Ecuador,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5201.383538301752,6520.175681121735,4144.011222585312
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,359672.15835477936,412417.89556838496,314315.7228358147
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3103.632241627028,3558.7783151328254,2712.2488877253854
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,635190.0962830911,805668.9611807786,505207.52678689215
5,Prevalence,121,Bolivia (Plurinational State of),3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5481.092757927066,6952.164925516238,4359.465508869887
5,Prevalence,416,Tuvalu,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,166.18473530663934,201.9414279775238,138.94494411338505
5,Prevalence,416,Tuvalu,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1437.8552162197152,1747.2274758122148,1202.1724636270242
5,Prevalence,162,Bhutan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,24825.23566485476,31837.044481375462,19626.850016795914
5,Prevalence,162,Bhutan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3263.393603846595,4185.128742724791,2580.0414414250417
5,Prevalence,132,Panama,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,148269.935694681,184925.02309392154,118161.46373992754
5,Prevalence,132,Panama,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3687.7363419443345,4599.413394247625,2938.885229898299
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2656.1151050104118,3038.772017259678,2295.773434005966
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3015.7040094878034,3450.165596770487,2606.578734764673
5,Prevalence,175,Burundi,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,342200.9660352874,432085.68571646634,266060.7045605679
5,Prevalence,175,Burundi,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3081.2770002871293,3890.6251521632184,2395.6879465913876
5,Prevalence,78,Denmark,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,235940.7796798312,267950.9296952475,208145.32454398257
5,Prevalence,78,Denmark,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4109.115797854393,4666.600660363221,3625.0335465273592
5,Prevalence,63,Ukraine,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2236188.8575913906,2500992.7880894626,2000752.6322606415
5,Prevalence,63,Ukraine,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5002.712290486576,5595.121054699247,4476.003781905356
